timestamp,payload,time,lat,lon,hdg,rsa_0,rpm_0,rsa_2,rpm_2,rsa_1,rpm_1
2020-12-09 11:12:58.586007,"$GPRMC,101256,A,5153.7487,N,00428.6184,E,006.6,198.,091220,01.,E*45",2020-12-09 11:12:58.586007,51.537487,4.28618,210.5892173826074,539.21,11281.07518490401,186.65350507530022,9001.6407560598,202.4,8382.025858591203
2020-12-09 11:12:58.786001,"$GPRMC,101256,A,5153.7483,N,00428.6181,E,006.6,198.,091220,01.,E*44",2020-12-09 11:12:58.786001,51.537483,4.28618,211.40045747712614,539.21,11214.86403124121,186.67,9074.342827406648,202.4,8404.528253921897
2020-12-09 11:12:58.986036,"$GPRMC,101257,A,5153.7480,N,00428.6178,E,006.6,198.,091220,01.,E*40",2020-12-09 11:12:58.986036,51.537479999999995,4.28617,212.30058405256472,539.2152714417501,11267.824499859349,186.67,8990.665220970624,202.4,8414.702594336512
2020-12-09 11:12:59.186000,"$GPRMC,101257,A,5153.7477,N,00428.6175,E,006.6,199.,091220,01.,E*44",2020-12-09 11:12:59.186000,51.537476999999996,4.28617,213.20047440749053,539.2124034064855,11333.631663121796,186.67,8978.605980260236,202.4,8412.06520792941
2020-12-09 11:12:59.386005,"$GPRMC,101257,A,5153.7477,N,00428.6175,E,006.6,199.,091220,01.,E*44",2020-12-09 11:12:59.386005,51.537476999999996,4.28617,214.11148052415544,539.18619901736,11377.974822300248,186.67,9034.095716497734,202.4,8357.285528240267
2020-12-09 11:12:59.585994,"$GPRMC,101257,A,5153.7470,N,00428.6167,E,006.6,202.,091220,01.,E*41",2020-12-09 11:12:59.585994,51.537470000000006,4.28616,215.1002170043401,539.2002886995233,11249.524235676972,186.67,9052.662396095478,202.4,8342.872700787922
2020-12-09 11:12:59.785990,"$GPRMC,101257,A,5153.7467,N,00428.6163,E,006.6,202.,091220,01.,E*43",2020-12-09 11:12:59.785990,51.537467,4.28616,216.01136614809147,539.2131519913052,11214.11746182326,186.67,9042.637356651943,202.4,8373.991723498642
2020-12-09 11:12:59.985981,"$GPRMC,101258,A,5153.7464,N,00428.6160,E,006.6,202.,091220,01.,E*4C",2020-12-09 11:12:59.985981,51.537464,4.28616,217.0114466566003,539.1866444213965,11227.823922333182,186.67,9003.686730442934,202.4,8366.06909601577
2020-12-09 11:13:00.185981,"$GPRMC,101258,A,5153.7461,N,00428.6157,E,006.6,202.,091220,01.,E*4D",2020-12-09 11:13:00.185981,51.537461,4.28615,218.01145399346802,539.1800000000001,11178.173297231811,186.67,8964.62540966783,202.4,8371.176096077754
2020-12-09 11:13:00.385980,"$GPRMC,101258,A,5153.7461,N,00428.6157,E,006.6,202.,091220,01.,E*4D",2020-12-09 11:13:00.385980,51.537461,4.28615,219.00054397824087,539.1800000000001,11250.773275947691,186.67,8945.248436957563,202.4,8393.748147754734
2020-12-09 11:13:00.585984,"$GPRMC,101258,A,5153.7455,N,00428.6148,E,006.6,205.,091220,01.,E*43",2020-12-09 11:13:00.585984,51.537455,4.28614,219.9228509581015,539.1800000000001,11395.943875106474,186.65798270260345,8947.893511431452,202.4063520455695,8391.232384675215
2020-12-09 11:13:00.785964,"$GPRMC,101258,A,5153.7452,N,00428.6145,E,006.6,205.,091220,01.,E*49",2020-12-09 11:13:00.785964,51.537452,4.28614,221.01146506371148,539.1800000000001,11419.23264480409,186.56619372035001,8961.34881564305,202.4196595597434,8384.351964154916
2020-12-09 11:13:00.985966,"$GPRMC,101259,A,5153.7448,N,00428.6141,E,006.6,205.,091220,01.,E*47",2020-12-09 11:13:00.985966,51.537448000000005,4.28614,222.00945627288817,539.1858228871279,11338.90006338893,185.98327873639502,8986.60767095668,202.12305544882412,8373.793659801639
2020-12-09 11:13:01.190015,"$GPRMC,101259,A,5153.7446,N,00428.6137,E,006.6,206.,091220,01.,E*4B",2020-12-09 11:13:01.190015,51.537446,4.28613,223.01196772209806,539.2128614210374,11197.562055488348,185.0963524189851,9026.530639721706,201.65009231997604,8359.832810867294
2020-12-09 11:13:01.389989,"$GPRMC,101259,A,5153.7446,N,00428.6137,E,006.6,206.,091220,01.,E*4B",2020-12-09 11:13:01.389989,51.537446,4.28613,224.01178726617232,539.22,11238.767497972694,184.47848023548642,9028.63831890076,201.0114209291881,8344.74561673943
2020-12-09 11:13:01.593956,"$GPRMC,101259,A,5153.7441,N,00428.6128,E,006.6,208.,091220,01.,E*4C",2020-12-09 11:13:01.593956,51.537441,4.28612,225.03167539136132,539.22,11268.784531413925,183.86699295220592,9035.294887567607,200.42281023009434,8327.841844599365
2020-12-09 11:13:01.789961,"$GPRMC,101259,A,5153.7438,N,00428.6124,E,006.6,209.,091220,01.,E*4F",2020-12-09 11:13:01.789961,51.537438,4.28612,226.00948575910584,539.22,11280.26986537866,183.337979889438,9048.294333778796,200.04874886967005,8366.565327886849
2020-12-09 11:13:01.989962,"$GPRMC,101300,A,5153.7435,N,00428.6120,E,006.6,209.,091220,01.,E*4B",2020-12-09 11:13:01.989962,51.537434999999995,4.28612,227.00509280476626,539.22,11178.133731772086,183.21944946184163,9023.806452685847,199.8765072556417,8389.866245851154
2020-12-09 11:13:02.185980,"$GPRMC,101300,A,5153.7432,N,00428.6116,E,006.6,209.,091220,01.,E*49",2020-12-09 11:13:02.185980,51.537431999999995,4.28611,228.12291034365515,539.2150775959792,11227.684138022605,183.18118048199153,9015.148389543992,199.87,8387.258635254053
2020-12-09 11:13:02.385974,"$GPRMC,101300,A,5153.7432,N,00428.6116,E,006.6,209.,091220,01.,E*49",2020-12-09 11:13:02.385974,51.537431999999995,4.28611,229.21172167582515,539.1883269297005,11396.107866539536,183.19895745646133,9029.661024160963,199.87,8397.771471279379
2020-12-09 11:13:02.585948,"$GPRMC,101300,A,5153.7428,N,00428.6105,E,006.6,212.,091220,01.,E*4A",2020-12-09 11:13:02.585948,51.537428,4.2861,230.21155647293426,539.198158145422,11336.773148549444,183.17909071340816,8961.24513607076,199.87,8403.696820472795
2020-12-09 11:13:02.785944,"$GPRMC,101300,A,5153.7425,N,00428.6101,E,006.6,213.,091220,01.,E*42",2020-12-09 11:13:02.785944,51.537425000000006,4.2861,231.23338733630348,539.2154205426743,11249.467123582484,183.1808304355494,8927.42595260223,199.87,8400.389702088818
