timestamp,payload
2020-11-27T13:59:10.790344,"$YXXDR,A,-4.8,D,PTCH,A,2.6,D,ROLL*78"
2020-11-27T13:59:10.800703,"$HEROT,-2.76,A*35"
2020-11-27T13:59:10.809807,"$VDVLW,9917.02,N,5847.03,N*56"
2020-11-27T13:59:10.813787,"$GPDTM,W84,,0,N,0,E,+0,W84*5A"
2020-11-27T13:59:10.832618,"$HCHDT,93.2,T*11"
2020-11-27T13:59:10.891504,"$WIMWV,351.3,R,15.2,N,A*11"
2020-11-27T13:59:10.896479,"$GPZDA,125908.00,27,11,2020,-02,00*4B"
2020-11-27T13:59:10.980704,"$GPVTG,118.6,T,118.1,M,7.2,N,13.3,K,D*15"
2020-11-27T13:59:11.058352,"$GPZDA,125910.80,27,11,2020,00,00*65"
2020-11-27T13:59:11.084750,"$HEROT,-2.46,A*36"
2020-11-27T13:59:11.228728,"$GPHDT,116.7,T*34"
2020-11-27T13:59:11.343077,"$GPGGA,125911.10,5153.8030,N,00428.3813,E,2,9,0.9,8.8,M,44.9,M,,*56"
2020-11-27T13:59:11.370751,"$HEROT,-2.67,A*35"
2020-11-27T13:59:11.374650,"$HCHDT,93.0,T*13"
2020-11-27T13:59:11.387482,"$GPGGA,125909,5153.8031,N,00428.3840,E,2,04,07,+0006,M,+047,M,00,0000*66"
2020-11-27T13:59:11.433512,"$WIMWV,351.3,R,15.7,N,A*14"
2020-11-27T13:59:11.507430,"$SDDPT,7.71,0.00,100.0*55"
2020-11-27T13:59:11.531094,"$GPRMC,125909,A,5153.8031,N,00428.3840,E,007.1,119.,271120,01.,E*40"
2020-11-27T13:59:11.583162,"$WIMDA,30.0704,I,1.0183,B,6.7,C,,,,,,,102.4,T,101.9,M,8.6,N,4.4,M*10"
2020-11-27T13:59:11.586046,"$SDDBT,25.29,f,7.71,M,4.21,F*0C"
2020-11-27T13:59:11.626674,"$YXMTW,36.9,C*1E"
2020-11-27T13:59:11.633269,"$GPGLL,5153.8031,N,00428.3840,E,125909.00,A*0B"
2020-11-27T13:59:11.656727,"$HEROT,-2.96,A*3B"
2020-11-27T13:59:11.704311,"$GPVTG,119.3,T,,,007.1,N,013.2,K*21"
2020-11-27T13:59:11.714633,"$YXXDR,C,1.3,C,WCHR,C,2.7,C,WCHT,C,,C,HINX,P,1.0173,B,STNP*48"
2020-11-27T13:59:11.746973,"$GPROT,-0006.4,A*2E"
2020-11-27T13:59:11.790440,"$YXXDR,A,-4.7,D,PTCH,A,1.3,D,ROLL*71"
2020-11-27T13:59:11.811852,"$GPDTM,W84,,0,N,0,E,+0,W84*5A"
2020-11-27T13:59:11.830697,"$HCHDT,92.9,T*1B"
2020-11-27T13:59:11.861105,"$VDVBW,007.62,,A,00.00,00.00,V,,V,00.00,V*75"
2020-11-27T13:59:11.889572,"$WIMWV,351.8,R,15.8,N,A*10"
2020-11-27T13:59:11.894476,"$GPZDA,125909.00,27,11,2020,-02,00*4A"
2020-11-27T13:59:11.923784,"$VDVLW,9917.02,N,5847.03,N*56"
2020-11-27T13:59:11.942753,"$HEROT,-4.94,A*3F"
2020-11-27T13:59:11.978828,"$GPVTG,118.1,T,117.6,M,7.2,N,13.3,K,D*1A"
2020-11-27T13:59:12.058410,"$GPZDA,125911.80,27,11,2020,00,00*64"
2020-11-27T13:59:12.228807,"$GPHDT,116.5,T*36"
2020-11-27T13:59:12.232770,"$HEROT,-6.94,A*3D"
2020-11-27T13:59:12.341114,"$GPGGA,125912.10,5153.8019,N,00428.3837,E,2,9,0.9,9.6,M,44.9,M,,*57"
2020-11-27T13:59:12.374691,"$HCHDT,92.7,T*15"
2020-11-27T13:59:12.387613,"$GPGGA,125910,5153.8023,N,00428.3869,E,2,04,07,+0006,M,+047,M,00,0000*66"
2020-11-27T13:59:12.433611,"$WIMWV,351.6,R,16.2,N,A*17"
2020-11-27T13:59:12.509469,"$SDDPT,7.65,0.00,100.0*50"
2020-11-27T13:59:12.514789,"$HEROT,-9.06,A*39"
2020-11-27T13:59:12.531130,"$GPRMC,125910,A,5153.8023,N,00428.3869,E,007.2,118.,271120,01.,E*42"
2020-11-27T13:59:12.583202,"$WIMDA,30.0763,I,1.0185,B,6.7,C,,,,,,,104.0,T,103.5,M,9.0,N,4.6,M*1E"
2020-11-27T13:59:12.587994,"$SDDBT,25.10,f,7.65,M,4.18,F*09"
2020-11-27T13:59:12.629364,"$GPGLL,5153.8023,N,00428.3869,E,125910.00,A*0B"
2020-11-27T13:59:12.630927,"$YXMTW,36.9,C*1E"
2020-11-27T13:59:12.704356,"$GPVTG,118.1,T,,,007.2,N,013.3,K*20"
2020-11-27T13:59:12.712609,"$YXXDR,C,1.2,C,WCHR,C,2.6,C,WCHT,C,,C,HINX,P,1.0174,B,STNP*4F"
2020-11-27T13:59:12.746981,"$GPROT,-0007.4,A*2F"
2020-11-27T13:59:12.773144,"$VDVBW,007.62,,A,00.00,00.00,V,,V,00.00,V*75"
2020-11-27T13:59:12.790452,"$YXXDR,A,-5.5,D,PTCH,A,0.4,D,ROLL*74"
2020-11-27T13:59:12.802878,"$HEROT,-10.69,A*08"
2020-11-27T13:59:12.811852,"$GPDTM,W84,,0,N,0,E,+0,W84*5A"
2020-11-27T13:59:12.830709,"$HCHDT,92.5,T*17"
2020-11-27T13:59:12.837846,"$VDVLW,9917.02,N,5847.03,N*56"
2020-11-27T13:59:12.891656,"$WIMWV,352.3,R,16.2,N,A*11"
2020-11-27T13:59:12.896524,"$GPZDA,125910.00,27,11,2020,-02,00*42"
2020-11-27T13:59:12.978823,"$GPVTG,119.0,T,118.5,M,7.3,N,13.5,K,D*11"
2020-11-27T13:59:13.059056,"$GPZDA,125912.80,27,11,2020,00,00*67"
2020-11-27T13:59:13.088899,"$HEROT,-11.18,A*0F"
2020-11-27T13:59:13.228858,"$GPHDT,116.1,T*32"
2020-11-27T13:59:13.345243,"$GPGGA,125913.10,5153.8011,N,00428.3864,E,2,9,0.9,10.1,M,44.9,M,,*67"
2020-11-27T13:59:13.374931,"$HEROT,-12.88,A*05"
2020-11-27T13:59:13.378738,"$HCHDT,92.2,T*10"
2020-11-27T13:59:13.387619,"$GPGGA,125911,5153.8013,N,00428.3897,E,2,04,07,+0006,M,+047,M,00,0000*65"
2020-11-27T13:59:13.437618,"$WIMWV,352.5,R,15.9,N,A*1F"
2020-11-27T13:59:13.505642,"$SDDPT,7.60,0.00,100.0*55"
2020-11-27T13:59:13.531176,"$GPRMC,125911,A,5153.8013,N,00428.3897,E,007.2,117.,271120,01.,E*4E"
2020-11-27T13:59:13.585288,"$WIMDA,30.0792,I,1.0186,B,6.7,C,,,,,,,105.1,T,104.6,M,8.7,N,4.5,M*12"
2020-11-27T13:59:13.588151,"$SDDBT,24.93,f,7.60,M,4.15,F*0B"
2020-11-27T13:59:13.624801,"$YXMTW,36.9,C*1E"
2020-11-27T13:59:13.631372,"$GPGLL,5153.8013,N,00428.3897,E,125911.00,A*08"
2020-11-27T13:59:13.660928,"$HEROT,-14.22,A*03"
2020-11-27T13:59:13.667192,"$VDVBW,007.62,,A,00.00,00.00,V,,V,00.00,V*75"
2020-11-27T13:59:13.704418,"$GPVTG,117.7,T,,,007.2,N,013.3,K*29"
2020-11-27T13:59:13.716681,"$YXXDR,C,1.3,C,WCHR,C,2.7,C,WCHT,C,,C,HINX,P,1.0174,B,STNP*4F"
2020-11-27T13:59:13.727888,"$VDVLW,9917.03,N,5847.04,N*50"
2020-11-27T13:59:13.747063,"$GPROT,-0009.1,A*24"
2020-11-27T13:59:13.792485,"$YXXDR,A,-4.5,D,PTCH,A,1.2,D,ROLL*72"
2020-11-27T13:59:13.811880,"$GPDTM,W84,,0,N,0,E,+0,W84*5A"
2020-11-27T13:59:13.832747,"$HCHDT,91.9,T*18"
2020-11-27T13:59:13.891753,"$WIMWV,352.5,R,15.7,N,A*11"
2020-11-27T13:59:13.896623,"$GPZDA,125911.00,27,11,2020,-02,00*43"
2020-11-27T13:59:13.944921,"$HEROT,-15.86,A*0C"
2020-11-27T13:59:13.978883,"$GPVTG,119.0,T,118.5,M,7.2,N,13.3,K,D*16"
2020-11-27T13:59:14.058485,"$GPZDA,125913.80,27,11,2020,00,00*66"
2020-11-27T13:59:14.228872,"$GPHDT,115.6,T*36"
2020-11-27T13:59:14.232925,"$HEROT,-18.81,A*06"
2020-11-27T13:59:14.345294,"$GPGGA,125914.10,5153.8005,N,00428.3893,E,2,9,0.9,10.3,M,44.9,M,,*6F"
2020-11-27T13:59:14.376778,"$HCHDT,91.7,T*16"
2020-11-27T13:59:14.387650,"$GPGGA,125912,5153.8002,N,00428.3925,E,2,04,07,+0006,M,+047,M,00,0000*6E"
2020-11-27T13:59:14.435649,"$WIMWV,352.9,R,15.9,N,A*13"
2020-11-27T13:59:14.509650,"$SDDPT,7.66,0.00,100.0*53"
2020-11-27T13:59:14.516985,"$HEROT,-21.46,A*07"
2020-11-27T13:59:14.531251,"$GPRMC,125912,A,5153.8002,N,00428.3925,E,007.2,118.,271120,01.,E*4A"
2020-11-27T13:59:14.585349,"$WIMDA,30.0763,I,1.0185,B,6.7,C,,,,,,,105.6,T,105.1,M,8.7,N,4.5,M*1E"
2020-11-27T13:59:14.588190,"$SDDBT,25.13,f,7.66,M,4.18,F*09"
2020-11-27T13:59:14.629457,"$GPGLL,5153.8002,N,00428.3925,E,125912.00,A*03"
2020-11-27T13:59:14.631054,"$YXMTW,36.9,C*1E"
